year,cbsa,GEO_ID,CONTROL,LAG_2,LAG_1,TARGET,REMOTE_x,REMOTE_PPL_x,Computer_x,WirelessDevice_x,Cellular_x,CableFiber_x,SatelliteInternet_x,dist_to_cbd_x,covid,REMOTE_y,REMOTE_PPL_y,Computer_y,WirelessDevice_y,Cellular_y,CableFiber_y,SatelliteInternet_y,dist_to_cbd_y,REMOTE,REMOTE_PPL,Computer,WirelessDevice,Cellular,CableFiber,SatelliteInternet,dist_to_cbd
2022,14460,2113.0,SCP_PPL1Y,0.4848484848484848,0.4393063583815028,0.346875,0.5658774973586801,988,0.915,0.061,0.905,0.858,0.094,7.0868003380385085,1,0.5658774973586801,988,0.915,0.061,0.905,0.858,0.094,7.0868003380385085,0.5658774973586801,988,0.915,0.061,0.905,0.858,0.094,7.0868003380385085
2017,14460,2114.0,SCP_PPL1Y,0.5313432835820896,0.4911242603550295,0.4693877551020409,0.5485433244163944,1598,0.918,0.037,0.611,0.8420000000000001,0.023,7.116376068137623,0,0.5485433244163944,1598,0.918,0.037,0.611,0.8420000000000001,0.023,7.116376068137623,0.5485433244163944,1598,0.918,0.037,0.611,0.8420000000000001,0.023,7.116376068137623
2018,14460,2114.0,SCP_PPL1Y,0.4911242603550295,0.4693877551020409,0.4423076923076923,0.5580208626630574,1594,0.926,0.032,0.695,0.848,0.032,7.116376068137623,0,0.5580208626630574,1594,0.926,0.032,0.695,0.848,0.032,7.116376068137623,0.5580208626630574,1594,0.926,0.032,0.695,0.848,0.032,7.116376068137623
2019,14460,2114.0,SCP_PPL1Y,0.4693877551020409,0.4423076923076923,0.4527027027027027,0.563451560424592,1388,0.924,0.036,0.777,0.843,0.034,7.116376068137623,0,0.563451560424592,1388,0.924,0.036,0.777,0.843,0.034,7.116376068137623,0.563451560424592,1388,0.924,0.036,0.777,0.843,0.034,7.116376068137623
2020,14460,2114.0,SCP_PPL1Y,0.4423076923076923,0.4527027027027027,0.4590747330960854,0.5699190660143286,1492,0.919,0.038,0.8909999999999999,0.8740000000000001,0.042,7.116376068137623,1,0.5699190660143286,1492,0.919,0.038,0.8909999999999999,0.8740000000000001,0.042,7.116376068137623,0.5699190660143286,1492,0.919,0.038,0.8909999999999999,0.8740000000000001,0.042,7.116376068137623
2021,14460,2114.0,SCP_PPL1Y,0.4527027027027027,0.4590747330960854,0.506993006993007,0.5777001567048244,1547,0.933,0.037,0.916,0.8859999999999999,0.034,7.116376068137623,1,0.5777001567048244,1547,0.933,0.037,0.916,0.8859999999999999,0.034,7.116376068137623,0.5777001567048244,1547,0.933,0.037,0.916,0.8859999999999999,0.034,7.116376068137623
2022,14460,2114.0,SCP_PPL1Y,0.4590747330960854,0.506993006993007,0.4507936507936508,0.5865367154022765,1753,0.931,0.038,0.93,0.899,0.031,7.116376068137623,1,0.5865367154022765,1753,0.931,0.038,0.93,0.899,0.031,7.116376068137623,0.5865367154022765,1753,0.931,0.038,0.93,0.899,0.031,7.116376068137623
2017,14460,2115.0,SCP_PPL1Y,0.4438642297650131,0.4285714285714285,0.4112426035502959,0.475414014418621,826,0.809,0.031,0.461,0.742,0.025,8.3602904028628,0,0.475414014418621,826,0.809,0.031,0.461,0.742,0.025,8.3602904028628,0.475414014418621,826,0.809,0.031,0.461,0.742,0.025,8.3602904028628
2018,14460,2115.0,SCP_PPL1Y,0.4285714285714285,0.4112426035502959,0.3935483870967742,0.4657385506890756,807,0.7979999999999999,0.031,0.545,0.738,0.025,8.3602904028628,0,0.4657385506890756,807,0.7979999999999999,0.031,0.545,0.738,0.025,8.3602904028628,0.4657385506890756,807,0.7979999999999999,0.031,0.545,0.738,0.025,8.3602904028628
2019,14460,2115.0,SCP_PPL1Y,0.4112426035502959,0.3935483870967742,0.4006622516556291,0.471404727194851,944,0.792,0.032,0.677,0.738,0.0289999999999999,8.3602904028628,0,0.471404727194851,944,0.792,0.032,0.677,0.738,0.0289999999999999,8.3602904028628,0.471404727194851,944,0.792,0.032,0.677,0.738,0.0289999999999999,8.3602904028628
2020,14460,2115.0,SCP_PPL1Y,0.3935483870967742,0.4006622516556291,0.3910256410256411,0.4839372732868533,912,0.8370000000000001,0.044,0.797,0.7759999999999999,0.035,8.3602904028628,1,0.4839372732868533,912,0.8370000000000001,0.044,0.797,0.7759999999999999,0.035,8.3602904028628,0.4839372732868533,912,0.8370000000000001,0.044,0.797,0.7759999999999999,0.035,8.3602904028628
2021,14460,2115.0,SCP_PPL1Y,0.4006622516556291,0.3910256410256411,0.3516129032258064,0.4810995472279486,874,0.8320000000000001,0.036,0.81,0.767,0.03,8.3602904028628,1,0.4810995472279486,874,0.8320000000000001,0.036,0.81,0.767,0.03,8.3602904028628,0.4810995472279486,874,0.8320000000000001,0.036,0.81,0.767,0.03,8.3602904028628
2022,14460,2115.0,SCP_PPL1Y,0.3910256410256411,0.3516129032258064,0.3450292397660818,0.5020318351235492,999,0.8320000000000001,0.0409999999999999,0.8290000000000001,0.782,0.027,8.3602904028628,1,0.5020318351235492,999,0.8320000000000001,0.0409999999999999,0.8290000000000001,0.782,0.027,8.3602904028628,0.5020318351235492,999,0.8320000000000001,0.0409999999999999,0.8290000000000001,0.782,0.027,8.3602904028628
2017,14460,2116.0,SCP_PPL1Y,0.4107142857142857,0.4130434782608695,0.4406779661016949,0.5468878162182623,2544,0.892,0.0279999999999999,0.5539999999999999,0.816,0.013,7.335108353673073,0,0.5468878162182623,2544,0.892,0.0279999999999999,0.5539999999999999,0.816,0.013,7.335108353673073,0.5468878162182623,2544,0.892,0.0279999999999999,0.5539999999999999,0.816,0.013,7.335108353673073
2018,14460,2116.0,SCP_PPL1Y,0.4130434782608695,0.4406779661016949,0.379746835443038,0.5453642649022773,2593,0.883,0.0279999999999999,0.664,0.818,0.015,7.335108353673073,0,0.5453642649022773,2593,0.883,0.0279999999999999,0.664,0.818,0.015,7.335108353673073,0.5453642649022773,2593,0.883,0.0279999999999999,0.664,0.818,0.015,7.335108353673073
2019,14460,2116.0,SCP_PPL1Y,0.4406779661016949,0.379746835443038,0.3706896551724137,0.5480859618229257,2490,0.875,0.025,0.767,0.843,0.022,7.335108353673073,0,0.5480859618229257,2490,0.875,0.025,0.767,0.843,0.022,7.335108353673073,0.5480859618229257,2490,0.875,0.025,0.767,0.843,0.022,7.335108353673073
2020,14460,2116.0,SCP_PPL1Y,0.379746835443038,0.3706896551724137,0.4166666666666667,0.5634505805998589,2476,0.871,0.0289999999999999,0.892,0.858,0.016,7.335108353673073,1,0.5634505805998589,2476,0.871,0.0289999999999999,0.892,0.858,0.016,7.335108353673073,0.5634505805998589,2476,0.871,0.0289999999999999,0.892,0.858,0.016,7.335108353673073
2021,14460,2116.0,SCP_PPL1Y,0.3706896551724137,0.4166666666666667,0.3794466403162055,0.5720025027371394,2377,0.8540000000000001,0.038,0.895,0.861,0.019,7.335108353673073,1,0.5720025027371394,2377,0.8540000000000001,0.038,0.895,0.861,0.019,7.335108353673073,0.5720025027371394,2377,0.8540000000000001,0.038,0.895,0.861,0.019,7.335108353673073
2022,14460,2116.0,SCP_PPL1Y,0.4166666666666667,0.3794466403162055,0.3387096774193548,0.5750686183939231,2352,0.8420000000000001,0.036,0.893,0.846,0.02,7.335108353673073,1,0.5750686183939231,2352,0.8420000000000001,0.036,0.893,0.846,0.02,7.335108353673073,0.5750686183939231,2352,0.8420000000000001,0.036,0.893,0.846,0.02,7.335108353673073
2017,14460,2118.0,SCP_PPL1Y,0.592274678111588,0.6009852216748768,0.5792079207920793,0.509338240589456,2019,0.818,0.0289999999999999,0.561,0.7879999999999999,0.024,7.652270353028201,0,0.509338240589456,2019,0.818,0.0289999999999999,0.561,0.7879999999999999,0.024,7.652270353028201,0.509338240589456,2019,0.818,0.0289999999999999,0.561,0.7879999999999999,0.024,7.652270353028201
2018,14460,2118.0,SCP_PPL1Y,0.6009852216748768,0.5792079207920793,0.5902439024390244,0.5063354527948838,2124,0.8170000000000001,0.026,0.625,0.7759999999999999,0.025,7.652270353028201,0,0.5063354527948838,2124,0.8170000000000001,0.026,0.625,0.7759999999999999,0.025,7.652270353028201,0.5063354527948838,2124,0.8170000000000001,0.026,0.625,0.7759999999999999,0.025,7.652270353028201
2019,14460,2118.0,SCP_PPL1Y,0.5792079207920793,0.5902439024390244,0.5678391959798995,0.5020529947916935,1935,0.7929999999999999,0.027,0.733,0.7809999999999999,0.026,7.652270353028201,0,0.5020529947916935,1935,0.7929999999999999,0.027,0.733,0.7809999999999999,0.026,7.652270353028201,0.5020529947916935,1935,0.7929999999999999,0.027,0.733,0.7809999999999999,0.026,7.652270353028201
2020,14460,2118.0,SCP_PPL1Y,0.5902439024390244,0.5678391959798995,0.6,0.4928819117827092,1823,0.777,0.035,0.8420000000000001,0.759,0.018,7.652270353028201,1,0.4928819117827092,1823,0.777,0.035,0.8420000000000001,0.759,0.018,7.652270353028201,0.4928819117827092,1823,0.777,0.035,0.8420000000000001,0.759,0.018,7.652270353028201
2021,14460,2118.0,SCP_PPL1Y,0.5678391959798995,0.6,0.5909090909090908,0.5025254874598306,1755,0.7809999999999999,0.039,0.8640000000000001,0.778,0.02,7.652270353028201,1,0.5025254874598306,1755,0.7809999999999999,0.039,0.8640000000000001,0.778,0.02,7.652270353028201,0.5025254874598306,1755,0.7809999999999999,0.039,0.8640000000000001,0.778,0.02,7.652270353028201
2022,14460,2118.0,SCP_PPL1Y,0.6,0.5909090909090908,0.5634517766497462,0.5038197857506724,1778,0.778,0.034,0.862,0.7809999999999999,0.025,7.652270353028201,1,0.5038197857506724,1778,0.778,0.034,0.862,0.7809999999999999,0.025,7.652270353028201,0.5038197857506724,1778,0.778,0.034,0.862,0.7809999999999999,0.025,7.652270353028201
2017,14460,2119.0,SCP_PPL1Y,0.7338709677419354,0.7168141592920354,0.7070707070707071,0.3912763306081973,808,0.6459999999999999,0.03,0.337,0.5579999999999999,0.022,8.309508812643001,0,0.3912763306081973,808,0.6459999999999999,0.03,0.337,0.5579999999999999,0.022,8.309508812643001,0.3912763306081973,808,0.6459999999999999,0.03,0.337,0.5579999999999999,0.022,8.309508812643001
2018,14460,2119.0,SCP_PPL1Y,0.7168141592920354,0.7070707070707071,0.6695652173913044,0.3940472775382557,834,0.6409999999999999,0.033,0.429,0.597,0.0279999999999999,8.309508812643001,0,0.3940472775382557,834,0.6409999999999999,0.033,0.429,0.597,0.0279999999999999,8.309508812643001,0.3940472775382557,834,0.6409999999999999,0.033,0.429,0.597,0.0279999999999999,8.309508812643001
2019,14460,2119.0,SCP_PPL1Y,0.7070707070707071,0.6695652173913044,0.6132075471698113,0.3991701887219632,810,0.632,0.035,0.564,0.602,0.033,8.309508812643001,0,0.3991701887219632,810,0.632,0.035,0.564,0.602,0.033,8.309508812643001,0.3991701887219632,810,0.632,0.035,0.564,0.602,0.033,8.309508812643001
2020,14460,2119.0,SCP_PPL1Y,0.6695652173913044,0.6132075471698113,0.5740740740740741,0.4100533226818575,867,0.632,0.034,0.6809999999999999,0.602,0.042,8.309508812643001,1,0.4100533226818575,867,0.632,0.034,0.6809999999999999,0.602,0.042,8.309508812643001,0.4100533226818575,867,0.632,0.034,0.6809999999999999,0.602,0.042,8.309508812643001
2021,14460,2119.0,SCP_PPL1Y,0.6132075471698113,0.5740740740740741,0.5760000000000001,0.4264113195535491,750,0.644,0.038,0.7120000000000001,0.635,0.044,8.309508812643001,1,0.4264113195535491,750,0.644,0.038,0.7120000000000001,0.635,0.044,8.309508812643001,0.4264113195535491,750,0.644,0.038,0.7120000000000001,0.635,0.044,8.309508812643001
2022,14460,2119.0,SCP_PPL1Y,0.5740740740740741,0.5760000000000001,0.5503875968992248,0.4068859279580356,612,0.66,0.043,0.7440000000000001,0.672,0.0409999999999999,8.309508812643001,1,0.4068859279580356,612,0.66,0.043,0.7440000000000001,0.672,0.0409999999999999,8.309508812643001,0.4068859279580356,612,0.66,0.043,0.7440000000000001,0.672,0.0409999999999999,8.309508812643001
2017,14460,2120.0,SCP_PPL1Y,0.5384615384615384,0.5429553264604811,0.5622641509433962,0.429030643923966,320,0.721,0.042,0.4,0.698,0.023,8.298479105282048,0,0.429030643923966,320,0.721,0.042,0.4,0.698,0.023,8.298479105282048,0.429030643923966,320,0.721,0.042,0.4,0.698,0.023,8.298479105282048
2018,14460,2120.0,SCP_PPL1Y,0.5429553264604811,0.5622641509433962,0.4979253112033194,0.4057959832249675,307,0.701,0.051,0.532,0.677,0.024,8.298479105282048,0,0.4057959832249675,307,0.701,0.051,0.532,0.677,0.024,8.298479105282048,0.4057959832249675,307,0.701,0.051,0.532,0.677,0.024,8.298479105282048
2019,14460,2120.0,SCP_PPL1Y,0.5622641509433962,0.4979253112033194,0.578512396694215,0.3961005058829948,314,0.718,0.044,0.631,0.693,0.024,8.298479105282048,0,0.3961005058829948,314,0.718,0.044,0.631,0.693,0.024,8.298479105282048,0.3961005058829948,314,0.718,0.044,0.631,0.693,0.024,8.298479105282048
2020,14460,2120.0,SCP_PPL1Y,0.4979253112033194,0.578512396694215,0.609375,0.4492751556212255,398,0.759,0.052,0.7559999999999999,0.715,0.023,8.298479105282048,1,0.4492751556212255,398,0.759,0.052,0.7559999999999999,0.715,0.023,8.298479105282048,0.4492751556212255,398,0.759,0.052,0.7559999999999999,0.715,0.023,8.298479105282048
2021,14460,2120.0,SCP_PPL1Y,0.578512396694215,0.609375,0.5378486055776892,0.4658108631614429,248,0.765,0.047,0.779,0.725,0.032,8.298479105282048,1,0.4658108631614429,248,0.765,0.047,0.779,0.725,0.032,8.298479105282048,0.4658108631614429,248,0.765,0.047,0.779,0.725,0.032,8.298479105282048
2022,14460,2120.0,SCP_PPL1Y,0.609375,0.5378486055776892,0.4980842911877394,0.459430859833131,213,0.777,0.052,0.77,0.746,0.026,8.298479105282048,1,0.459430859833131,213,0.777,0.052,0.77,0.746,0.026,8.298479105282048,0.459430859833131,213,0.777,0.052,0.77,0.746,0.026,8.298479105282048
2017,14460,2121.0,SCP_PPL1Y,0.7737226277372262,0.768595041322314,0.790909090909091,0.3570622592264067,694,0.635,0.04,0.348,0.547,0.02,8.675595370495037,0,0.3570622592264067,694,0.635,0.04,0.348,0.547,0.02,8.675595370495037,0.3570622592264067,694,0.635,0.04,0.348,0.547,0.02,8.675595370495037
2018,14460,2121.0,SCP_PPL1Y,0.768595041322314,0.790909090909091,0.7948717948717948,0.3720698391730849,753,0.652,0.034,0.455,0.556,0.0279999999999999,8.675595370495037,0,0.3720698391730849,753,0.652,0.034,0.455,0.556,0.0279999999999999,8.675595370495037,0.3720698391730849,753,0.652,0.034,0.455,0.556,0.0279999999999999,8.675595370495037
2019,14460,2121.0,SCP_PPL1Y,0.790909090909091,0.7948717948717948,0.7464788732394365,0.3568239168101138,835,0.631,0.032,0.564,0.5489999999999999,0.0279999999999999,8.675595370495037,0,0.3568239168101138,835,0.631,0.032,0.564,0.5489999999999999,0.0279999999999999,8.675595370495037,0.3568239168101138,835,0.631,0.032,0.564,0.5489999999999999,0.0279999999999999,8.675595370495037
2020,14460,2121.0,SCP_PPL1Y,0.7948717948717948,0.7464788732394365,0.6896551724137931,0.3743014419730778,1011,0.6759999999999999,0.04,0.677,0.5720000000000001,0.032,8.675595370495037,1,0.3743014419730778,1011,0.6759999999999999,0.04,0.677,0.5720000000000001,0.032,8.675595370495037,0.3743014419730778,1011,0.6759999999999999,0.04,0.677,0.5720000000000001,0.032,8.675595370495037
2021,14460,2121.0,SCP_PPL1Y,0.7464788732394365,0.6896551724137931,0.7205882352941176,0.3639683578349473,952,0.6779999999999999,0.0409999999999999,0.728,0.606,0.032,8.675595370495037,1,0.3639683578349473,952,0.6779999999999999,0.0409999999999999,0.728,0.606,0.032,8.675595370495037,0.3639683578349473,952,0.6779999999999999,0.0409999999999999,0.728,0.606,0.032,8.675595370495037
2022,14460,2121.0,SCP_PPL1Y,0.6896551724137931,0.7205882352941176,0.7402597402597404,0.3730009923158136,841,0.6609999999999999,0.0409999999999999,0.72,0.642,0.0289999999999999,8.675595370495037,1,0.3730009923158136,841,0.6609999999999999,0.0409999999999999,0.72,0.642,0.0289999999999999,8.675595370495037,0.3730009923158136,841,0.6609999999999999,0.0409999999999999,0.72,0.642,0.0289999999999999,8.675595370495037
2017,14460,2125.0,SCP_PPL1Y,0.6551724137931034,0.6267605633802816,0.6071428571428571,0.3986883657829737,1661,0.764,0.03,0.389,0.718,0.0279999999999999,8.381256301586864,0,0.3986883657829737,1661,0.764,0.03,0.389,0.718,0.0279999999999999,8.381256301586864,0.3986883657829737,1661,0.764,0.03,0.389,0.718,0.0279999999999999,8.381256301586864
2018,14460,2125.0,SCP_PPL1Y,0.6267605633802816,0.6071428571428571,0.6194029850746268,0.418419122246827,1614,0.7659999999999999,0.03,0.5329999999999999,0.7290000000000001,0.034,8.381256301586864,0,0.418419122246827,1614,0.7659999999999999,0.03,0.5329999999999999,0.7290000000000001,0.034,8.381256301586864,0.418419122246827,1614,0.7659999999999999,0.03,0.5329999999999999,0.7290000000000001,0.034,8.381256301586864
2019,14460,2125.0,SCP_PPL1Y,0.6071428571428571,0.6194029850746268,0.6050420168067228,0.4157676083958159,1526,0.753,0.027,0.6509999999999999,0.755,0.034,8.381256301586864,0,0.4157676083958159,1526,0.753,0.027,0.6509999999999999,0.755,0.034,8.381256301586864,0.4157676083958159,1526,0.753,0.027,0.6509999999999999,0.755,0.034,8.381256301586864
2020,14460,2125.0,SCP_PPL1Y,0.6194029850746268,0.6050420168067228,0.5702479338842976,0.4431188378994273,1558,0.774,0.0289999999999999,0.79,0.779,0.038,8.381256301586864,1,0.4431188378994273,1558,0.774,0.0289999999999999,0.79,0.779,0.038,8.381256301586864,0.4431188378994273,1558,0.774,0.0289999999999999,0.79,0.779,0.038,8.381256301586864
2021,14460,2125.0,SCP_PPL1Y,0.6050420168067228,0.5702479338842976,0.6434782608695652,0.4439738585313108,1712,0.778,0.034,0.799,0.787,0.037,8.381256301586864,1,0.4439738585313108,1712,0.778,0.034,0.799,0.787,0.037,8.381256301586864,0.4439738585313108,1712,0.778,0.034,0.799,0.787,0.037,8.381256301586864
2022,14460,2125.0,SCP_PPL1Y,0.5702479338842976,0.6434782608695652,0.5793650793650794,0.4571711406776159,1740,0.78,0.03,0.815,0.792,0.047,8.381256301586864,1,0.4571711406776159,1740,0.78,0.03,0.815,0.792,0.047,8.381256301586864,0.4571711406776159,1740,0.78,0.03,0.815,0.792,0.047,8.381256301586864
2017,14460,2127.0,SCP_PPL1Y,0.5117647058823529,0.5494505494505495,0.5657142857142857,0.5195327421870042,4145,0.8,0.026,0.534,0.767,0.017,7.916138069085191,0,0.5195327421870042,4145,0.8,0.026,0.534,0.767,0.017,7.916138069085191,0.5195327421870042,4145,0.8,0.026,0.534,0.767,0.017,7.916138069085191
2018,14460,2127.0,SCP_PPL1Y,0.5494505494505495,0.5657142857142857,0.576271186440678,0.5208051279530459,3947,0.8079999999999999,0.024,0.638,0.79,0.019,7.916138069085191,0,0.5208051279530459,3947,0.8079999999999999,0.024,0.638,0.79,0.019,7.916138069085191,0.5208051279530459,3947,0.8079999999999999,0.024,0.638,0.79,0.019,7.916138069085191
2019,14460,2127.0,SCP_PPL1Y,0.5657142857142857,0.576271186440678,0.5932203389830508,0.5307148804588252,4291,0.807,0.026,0.7440000000000001,0.813,0.0279999999999999,7.916138069085191,0,0.5307148804588252,4291,0.807,0.026,0.7440000000000001,0.813,0.0279999999999999,7.916138069085191,0.5307148804588252,4291,0.807,0.026,0.7440000000000001,0.813,0.0279999999999999,7.916138069085191
2020,14460,2127.0,SCP_PPL1Y,0.576271186440678,0.5932203389830508,0.625,0.5294666011528883,4155,0.815,0.032,0.855,0.821,0.038,7.916138069085191,1,0.5294666011528883,4155,0.815,0.032,0.855,0.821,0.038,7.916138069085191,0.5294666011528883,4155,0.815,0.032,0.855,0.821,0.038,7.916138069085191
2021,14460,2127.0,SCP_PPL1Y,0.5932203389830508,0.625,0.5977653631284916,0.540415063985166,4130,0.826,0.0289999999999999,0.8690000000000001,0.835,0.044,7.916138069085191,1,0.540415063985166,4130,0.826,0.0289999999999999,0.8690000000000001,0.835,0.044,7.916138069085191,0.540415063985166,4130,0.826,0.0289999999999999,0.8690000000000001,0.835,0.044,7.916138069085191
2022,14460,2127.0,SCP_PPL1Y,0.625,0.5977653631284916,0.6089385474860336,0.5371498510743224,4275,0.835,0.03,0.865,0.83,0.052,7.916138069085191,1,0.5371498510743224,4275,0.835,0.03,0.865,0.83,0.052,7.916138069085191,0.5371498510743224,4275,0.835,0.03,0.865,0.83,0.052,7.916138069085191
2017,14460,2128.0,SCP_PPL1Y,0.7950819672131147,0.7762237762237761,0.7702702702702703,0.2963589694592766,1458,0.695,0.024,0.564,0.595,0.045,8.368944441428406,0,0.2963589694592766,1458,0.695,0.024,0.564,0.595,0.045,8.368944441428406,0.2963589694592766,1458,0.695,0.024,0.564,0.595,0.045,8.368944441428406
2018,14460,2128.0,SCP_PPL1Y,0.7762237762237761,0.7702702702702703,0.7337662337662338,0.3086468220916005,1419,0.7020000000000001,0.025,0.647,0.622,0.038,8.368944441428406,0,0.3086468220916005,1419,0.7020000000000001,0.025,0.647,0.622,0.038,8.368944441428406,0.3086468220916005,1419,0.7020000000000001,0.025,0.647,0.622,0.038,8.368944441428406
2019,14460,2128.0,SCP_PPL1Y,0.7702702702702703,0.7337662337662338,0.6890243902439024,0.3192860724916991,1480,0.695,0.024,0.743,0.635,0.034,8.368944441428406,0,0.3192860724916991,1480,0.695,0.024,0.743,0.635,0.034,8.368944441428406,0.3192860724916991,1480,0.695,0.024,0.743,0.635,0.034,8.368944441428406
2020,14460,2128.0,SCP_PPL1Y,0.7337662337662338,0.6890243902439024,0.6289308176100629,0.3520134616192266,1781,0.723,0.027,0.8059999999999999,0.6459999999999999,0.0289999999999999,8.368944441428406,1,0.3520134616192266,1781,0.723,0.027,0.8059999999999999,0.6459999999999999,0.0289999999999999,8.368944441428406,0.3520134616192266,1781,0.723,0.027,0.8059999999999999,0.6459999999999999,0.0289999999999999,8.368944441428406
2021,14460,2128.0,SCP_PPL1Y,0.6890243902439024,0.6289308176100629,0.5723270440251572,0.3882079408396749,1916,0.752,0.033,0.8340000000000001,0.6729999999999999,0.031,8.368944441428406,1,0.3882079408396749,1916,0.752,0.033,0.8340000000000001,0.6729999999999999,0.031,8.368944441428406,0.3882079408396749,1916,0.752,0.033,0.8340000000000001,0.6729999999999999,0.031,8.368944441428406
2022,14460,2128.0,SCP_PPL1Y,0.6289308176100629,0.5723270440251572,0.5548387096774193,0.4151276857324477,2325,0.7959999999999999,0.032,0.867,0.72,0.034,8.368944441428406,1,0.4151276857324477,2325,0.7959999999999999,0.032,0.867,0.72,0.034,8.368944441428406,0.4151276857324477,2325,0.7959999999999999,0.032,0.867,0.72,0.034,8.368944441428406
2017,14460,2129.0,SCP_PPL1Y,0.6440677966101696,0.6436170212765957,0.5865921787709497,0.5259104627790526,1906,0.8290000000000001,0.03,0.597,0.78,0.016,7.924957253225443,0,0.5259104627790526,1906,0.8290000000000001,0.03,0.597,0.78,0.016,7.924957253225443,0.5259104627790526,1906,0.8290000000000001,0.03,0.597,0.78,0.016,7.924957253225443
